datasetId,baseSf,baseAdduct,otherSf,otherAdduct,rank
2019-01-01_01h09m28s,C14H8O6,+K,C15H18O10,+Na,5.333333333333333
2019-01-01_01h09m28s,C14H8O6,+K,C21H14O10,+K,0.0
2019-01-01_01h09m28s,C14H8O6,+K,C36H70NO6P,+Na,6.666666666666667
2019-01-01_01h09m28s,C14H8O6,+K,C37H66O4,+H,5.333333333333333
2019-01-01_01h09m28s,C14H8O6,+K,C37H68O4,+H,4.666666666666667
2019-01-01_01h09m28s,C14H8O6,+K,C37H71O8P,+Na,4.333333333333333
2019-01-01_01h09m28s,C14H8O6,+K,C8H7F9O,+Na,9.333333333333334
2019-01-04_00h50m49s,C37H71O8P,+K,C37H71O8P,+K,0.0
2019-01-04_00h50m49s,C37H71O8P,+K,C39H79N2O6P,+K,7.333333333333333
2019-01-04_00h50m49s,C37H71O8P,+K,C39H79N2O6P,+Na,7.333333333333333
2019-01-04_00h50m49s,C37H71O8P,+K,C40H80NO8P,+Na,0.6666666666666666
2019-01-04_00h50m49s,C37H71O8P,+K,C41H71O8P,+Na,2.6666666666666665
2019-01-04_00h50m49s,C37H71O8P,+K,C42H80NO8P,+Na,6.0
2019-01-04_00h50m49s,C37H71O8P,+K,C44H80NO8P,+K,2.3333333333333335
2019-01-04_00h50m49s,C37H71O8P,+K,C44H82NO8P,+K,3.0
2019-01-04_01h25m24s,C39H71O8P,+K,C39H73O8P,+K,3.0
2019-01-04_01h25m24s,C39H71O8P,+K,C39H79N2O6P,+K,5.0
2019-01-04_01h25m24s,C39H71O8P,+K,C41H73O8P,+K,0.6666666666666666
2019-01-04_01h25m24s,C39H71O8P,+K,C41H73O8P,+Na,1.6666666666666667
2019-01-04_01h25m24s,C39H71O8P,+K,C42H80NO8P,+K,0.3333333333333333
2019-01-04_01h25m24s,C39H71O8P,+K,C42H82NO8P,+Na,4.333333333333333
2019-01-04_01h25m24s,C39H71O8P,+K,C45H76NO7P,+Na,1.0
2019-01-04_01h25m24s,C39H71O8P,+K,C46H84NO8P,+K,5.0
2019-01-04_01h25m24s,C39H71O8P,+K,C55H100O6,+K,9.0
2019-01-04_20h32m07s,C40H80NO8P,+H,C14H8O6,+H,9.0
2019-01-04_20h32m07s,C40H80NO8P,+H,C24H50NO7P,+Na,2.0
2019-01-04_20h32m07s,C40H80NO8P,+H,C25H47NO4,+H,6.0
2019-01-04_20h32m07s,C40H80NO8P,+H,C25H49NO4,+H,6.0
2019-01-04_20h32m07s,C40H80NO8P,+H,C27H53NO4,+H,5.666666666666667
2019-01-04_20h32m07s,C40H80NO8P,+H,C36H70NO6P,+Na,5.0
2019-01-04_20h32m07s,C40H80NO8P,+H,C40H80NO12P,+H,3.6666666666666665
2019-01-04_20h32m07s,C40H80NO8P,+H,C42H82NO8P,+H,0.3333333333333333
2019-01-04_20h32m07s,C40H80NO8P,+H,C44H84NO8P,+H,0.3333333333333333
2019-01-04_20h32m07s,C40H80NO8P,+H,C46H84NO8P,+H,0.6666666666666666
2019-01-05_02h22m18s,C19H24N2O2,+Na,C14H8O6,+H,4.0
2019-01-05_02h22m18s,C19H24N2O2,+Na,C21H14O10,+Na,0.0
2019-01-05_02h22m18s,C19H24N2O2,+Na,C24H50NO7P,+H,6.333333333333333
2019-01-05_02h22m18s,C19H24N2O2,+Na,C26H50NO6P,+H,9.666666666666666
2019-01-05_02h22m18s,C19H24N2O2,+Na,C29H47NO4,+Na,5.333333333333333
2019-01-05_02h22m18s,C19H24N2O2,+Na,C31H54NO10P,+H,4.666666666666667
2019-01-05_02h22m18s,C19H24N2O2,+Na,C37H66O4,+H,9.333333333333334
2019-01-05_02h22m18s,C19H24N2O2,+Na,C42H82NO8P,+H,6.666666666666667
2019-01-05_02h22m18s,C19H24N2O2,+Na,C42H82NO8P,+Na,6.666666666666667
2019-01-17_19h54m30s,C19H24O4,-H,C25H28O6,-H,5.5
2019-01-17_19h54m30s,C19H24O4,-H,C27H46O4,-H,0.0
2019-01-17_19h54m30s,C19H24O4,-H,C31H60NO10P,-H,0.0
2019-01-17_19h54m30s,C19H24O4,-H,C41H73O7P,-H,10.0
2019-01-17_19h54m30s,C19H24O4,-H,C41H77O8P,-H,10.0
2019-01-17_19h54m30s,C19H24O4,-H,C43H73O8P,-H,10.0
2019-01-17_19h54m30s,C19H24O4,-H,C43H84NO8P,-H,10.0
2019-01-17_19h54m30s,C19H24O4,-H,C45H89N2O6P,-H,10.0
2019-01-17_19h54m30s,C19H24O4,-H,C47H83O13P,-H,10.0
2019-01-17_19h54m30s,C21H37O6P,-H,C21H44NO7P,-H,1.5
2019-01-17_19h54m30s,C21H37O6P,-H,C25H29NO12,-H,10.0
2019-01-17_19h54m30s,C21H37O6P,-H,C31H62NO8P,-H,10.0
2019-01-17_19h54m30s,C21H37O6P,-H,C34H40O16,-H,10.0
2019-01-17_19h54m30s,C21H37O6P,-H,C37H74NO8P,-H,10.0
2019-01-17_19h54m30s,C21H37O6P,-H,C42H75O10P,-H,1.5
2019-01-17_19h54m30s,C21H37O6P,-H,C43H64O5,-H,3.0
2019-01-17_19h54m30s,C21H37O6P,-H,C44H89N2O6P,-H,10.0
2019-01-17_19h54m30s,C21H37O6P,-H,C45H78NO8P,-H,0.0
2019-01-17_19h54m30s,C21H37O6P,-H,C45H80NO10P,-H,2.0
2019-01-21_22h44m45s,C19H24N2O4,+H,C19H24N2O3,+H,0.0
2019-01-21_22h44m45s,C19H24N2O4,+H,C19H24N2O4,+Na,0.6666666666666666
2019-01-21_22h44m45s,C19H24N2O4,+H,C25H49NO4,+H,7.333333333333333
2019-01-21_22h44m45s,C19H24N2O4,+H,C27H53NO4,+H,7.333333333333333
2019-01-21_22h44m45s,C19H24N2O4,+H,C39H70O4,+H,4.666666666666667
2019-01-21_22h44m45s,C19H24N2O4,+H,C39H79N2O6P,+Na,8.666666666666666
2019-01-21_22h44m45s,C19H24N2O4,+H,C40H78NO8P,+Na,9.0
2019-01-21_22h44m45s,C19H24N2O4,+H,C44H80NO8P,+H,9.666666666666666
2019-01-21_22h44m45s,C19H24N2O4,+H,C46H93N2O6P,+H,8.0
2019-01-21_22h44m45s,C19H24N2O4,+H,C47H91N2O6P,+Na,9.333333333333334
2019-01-22_03h04m17s,C19H24N2O2,+H,C25H49NO4,+H,8.333333333333334
2019-01-22_03h04m17s,C19H24N2O2,+H,C26H52NO7P,+H,4.666666666666667
2019-01-22_03h04m17s,C19H24N2O2,+H,C39H79N2O6P,+H,2.6666666666666665
2019-01-22_03h04m17s,C19H24N2O2,+H,C40H80NO8P,+H,4.0
2019-01-22_03h04m17s,C19H24N2O2,+H,C42H82NO8P,+K,6.666666666666667
2019-01-22_03h04m17s,C19H24N2O2,+H,C44H82NO8P,+Na,6.0
2019-01-22_03h04m17s,C19H24N2O2,+H,C44H84NO8P,+H,5.333333333333333
2019-01-22_03h04m17s,C19H24N2O2,+H,C45H78NO7P,+Na,6.5
2019-01-22_03h04m17s,C19H24N2O2,+H,C47H78NO7P,+Na,6.0
2019-01-23_00h34m56s,C19H24N2O2,+H,C18H33ClN2O5S,+H,8.333333333333334
2019-01-23_00h34m56s,C19H24N2O2,+H,C19H24N2O2,+H,0.0
2019-01-23_00h34m56s,C19H24N2O2,+H,C21H14O10,+K,4.333333333333333
2019-01-23_00h34m56s,C19H24N2O2,+H,C29H47NO4,+Na,5.666666666666667
2019-01-23_00h34m56s,C19H24N2O2,+H,C39H79N2O6P,+H,4.333333333333333
2019-01-23_00h34m56s,C19H24N2O2,+H,C42H82NO8P,+Na,5.666666666666667
2019-01-23_00h34m56s,C19H24N2O2,+H,C44H82NO8P,+Na,7.333333333333333
2019-01-23_00h34m56s,C19H24N2O2,+H,C45H76NO7P,+Na,7.333333333333333
2019-01-23_00h34m56s,C19H24N2O2,+H,C45H78NO7P,+Na,8.333333333333334
2019-01-25_11h22m48s,C9H6O2,+H,C10H8O2,+H,0.0
2019-01-25_11h22m48s,C9H6O2,+H,C11H8O2,+H,0.0
2019-01-25_11h22m48s,C9H6O2,+H,C14H8O6,+Na,5.0
2019-01-25_11h22m48s,C9H6O2,+H,C15H10O6,+H,6.666666666666667
2019-01-25_11h22m48s,C9H6O2,+H,C15H10O6,+K,10.0
2019-01-25_11h22m48s,C9H6O2,+H,C22H14O9,+H,7.0
2019-01-25_11h22m48s,C9H6O2,+H,C8H6O3,+H,4.666666666666667
2019-01-25_11h22m48s,C9H6O2,+H,C9H13N3O5,+K,10.0
2019-01-25_11h24m31s,C5H10O2S,+H,C10H7NO3,+K,7.333333333333333
2019-01-25_11h24m31s,C5H10O2S,+H,C10H7NO3,+Na,7.333333333333333
2019-01-25_11h24m31s,C5H10O2S,+H,C12H22O11,+Na,1.3333333333333333
2019-01-25_11h24m31s,C5H10O2S,+H,C4H10NO4P,+Na,10.0
2019-01-25_11h24m31s,C5H10O2S,+H,C7H15NO3,+Na,3.1666666666666665
2019-01-25_11h24m31s,C5H10O2S,+H,C8H15NO6,+Na,2.6666666666666665
2019-01-25_11h24m31s,C5H10O2S,+H,C9H13N3O5,+K,2.0
2019-01-25_11h24m31s,C5H10O2S,+H,C9H13N3O5,+Na,1.0
2019-01-25_11h24m31s,C9H7NO,+Na,C10H11NO2,+Na,10.0
2019-01-25_11h24m31s,C9H7NO,+Na,C10H7NO3,+H,6.666666666666667
2019-01-25_11h24m31s,C9H7NO,+Na,C16H16O11S,+Na,1.0
2019-01-25_11h24m31s,C9H7NO,+Na,C17H20FNO2,+Na,0.6666666666666666
2019-01-25_11h24m31s,C9H7NO,+Na,C23H18O11,+Na,10.0
2019-01-25_11h24m31s,C9H7NO,+Na,C4H10NO4P,+Na,6.666666666666667
2019-01-25_11h24m31s,C9H7NO,+Na,C5H10O2S,+H,10.0
2019-01-25_11h24m31s,C9H7NO,+Na,C7H15NO3,+K,10.0
2019-01-25_11h24m31s,C9H7NO,+Na,C7H15NO3,+Na,10.0
2019-01-25_11h24m31s,C9H7NO,+Na,C9H7NO,+H,10.0
2019-01-25_11h26m55s,C9H7N,+H,C10H8N2O,+H,7.333333333333333
2019-01-25_11h26m55s,C9H7N,+H,C10H9N,+H,0.0
2019-01-25_11h26m55s,C9H7N,+H,C11H10N2,+H,1.3333333333333333
2019-01-25_11h26m55s,C9H7N,+H,C11H8N2,+H,2.3333333333333335
2019-01-25_11h26m55s,C9H7N,+H,C16H18N2O5S,+H,10.0
2019-01-25_11h26m55s,C9H7N,+H,C16H21N3O3,+Na,10.0
2019-01-25_11h26m55s,C9H7N,+H,C24H31NO4S,+Na,10.0
2019-01-25_11h26m55s,C9H7N,+H,C7H15NO3,+Na,8.0
2019-01-25_11h26m55s,C9H7N,+H,C9H10NO3,+H,10.0
2019-01-25_11h26m55s,C9H7N,+H,C9H9N,+H,0.3333333333333333
2019-03-06_11h27m59s,C41H83N2O6P,+Na,C24H31NO4,+K,10.0
2019-03-06_11h27m59s,C41H83N2O6P,+Na,C24H50NO7P,+H,1.0
2019-03-06_11h27m59s,C41H83N2O6P,+Na,C30H62NO7P,+Na,4.0
2019-03-06_11h27m59s,C41H83N2O6P,+Na,C32H66NO7P,+Na,10.0
2019-03-06_11h27m59s,C41H83N2O6P,+Na,C36H70NO6P,+Na,0.0
2019-03-06_11h27m59s,C41H83N2O6P,+Na,C38H72O2,+H,10.0
2019-03-06_11h27m59s,C41H83N2O6P,+Na,C39H79N2O7P,+Na,3.0
2019-03-06_11h27m59s,C41H83N2O6P,+Na,C43H84NO8P,+H,3.5
2019-03-06_11h27m59s,C41H83N2O6P,+Na,C51H92O13P2,+H,2.0
2019-03-12_08h57m03s,C10H8O2,+H,C10H8O2,+H,0.0
2019-03-12_08h57m03s,C10H8O2,+H,C12H8O4,+H,1.3333333333333333
2019-03-12_08h57m03s,C10H8O2,+H,C13H10O3,+H,2.6666666666666665
2019-03-12_08h57m03s,C10H8O2,+H,C13H12O2,+H,1.0
2019-03-12_08h57m03s,C10H8O2,+H,C15H12O4,+H,2.3333333333333335
2019-03-12_08h57m03s,C10H8O2,+H,C17H28N2O3,+Na,10.0
2019-03-12_08h57m03s,C10H8O2,+H,C19H36O3,+H,10.0
2019-03-12_08h57m03s,C10H8O2,+H,C26H54NO7P,+K,10.0
2019-03-12_08h57m03s,C10H8O2,+H,C44H80NO8P,+H,10.0
2019-03-12_08h57m03s,C10H8O2,+H,C8H20NO6P,+Na,7.333333333333333
2019-03-12_10h14m51s,C40H80NO8P,+Na,C42H82NO7P,+K,10.0
2019-03-12_10h14m51s,C40H80NO8P,+Na,C42H82NO8P,+Na,5.0
2019-03-12_10h14m51s,C40H80NO8P,+Na,C43H76NO9P,+H,10.0
2019-03-12_10h14m51s,C40H80NO8P,+Na,C44H72NO8P,+Na,10.0
2019-03-12_10h14m51s,C40H80NO8P,+Na,C44H80NO8P,+Na,5.0
2019-03-12_10h14m51s,C40H80NO8P,+Na,C48H74NO8P,+Na,10.0
2019-03-12_10h14m51s,C40H80NO8P,+Na,C51H99O8P,+Na,5.5
2019-03-12_10h14m51s,C40H80NO8P,+Na,C55H100O6,+K,5.5
2019-03-12_10h14m51s,C40H80NO8P,+Na,C57H90O6,+Na,10.0
2019-03-19_17h21m15s,C18H13NO4,-H,C10H16N2O7,-H,8.666666666666666
2019-03-19_17h21m15s,C18H13NO4,-H,C10H17N3O6S,-H,0.0
2019-03-19_17h21m15s,C18H13NO4,-H,C17H30O13,-H,10.0
2019-03-19_17h21m15s,C18H13NO4,-H,C26H26O9,-H,8.0
2019-03-19_17h21m15s,C18H13NO4,-H,C26H31N3O9S,-H,10.0
2019-03-19_17h21m15s,C18H13NO4,-H,C27H44NO7P,-H,8.333333333333334
2019-03-19_17h21m15s,C18H13NO4,-H,C38H40N2O9,+Cl,10.0
2019-03-19_17h21m15s,C18H13NO4,-H,C43H78NO8P,-H,7.333333333333333
2019-03-19_17h21m15s,C18H13NO4,-H,C47H83O13P,-H,7.333333333333333
2019-03-19_17h21m15s,C18H13NO4,-H,C6H12O6,+Cl,2.0
2019-03-19_17h21m15s,C22H30N4O2S2,+Cl,C10H16N2O7,-H,10.0
2019-03-19_17h21m15s,C22H30N4O2S2,+Cl,C10H17N3O6S,-H,10.0
2019-03-19_17h21m15s,C22H30N4O2S2,+Cl,C18H13NO4,-H,10.0
2019-03-19_17h21m15s,C22H30N4O2S2,+Cl,C26H31N3O9S,-H,0.0
2019-03-19_17h21m15s,C22H30N4O2S2,+Cl,C27H44NO7P,-H,10.0
2019-03-19_17h21m15s,C22H30N4O2S2,+Cl,C2H7NO3S,-H,10.0
2019-03-19_17h21m15s,C22H30N4O2S2,+Cl,C38H40N2O9,+Cl,0.0
2019-03-19_17h21m15s,C22H30N4O2S2,+Cl,C43H78NO8P,-H,10.0
2019-03-19_17h21m15s,C22H30N4O2S2,+Cl,C44H78NO10P,-H,10.0
2019-03-19_17h21m15s,C22H30N4O2S2,+Cl,C5H9NO4,-H,10.0
2019-03-22_10h16m54s,C4H8OS,+H,C13H10O,+H,9.333333333333334
2019-03-22_10h16m54s,C4H8OS,+H,C13H10O2,+H,9.666666666666666
2019-03-22_10h16m54s,C4H8OS,+H,C13H8,+H,9.0
2019-03-22_10h16m54s,C4H8OS,+H,C13H8O,+H,9.666666666666666
2019-03-22_10h16m54s,C4H8OS,+H,C14H10O,+H,9.333333333333334
2019-03-22_10h16m54s,C4H8OS,+H,C3H8O3,+Na,8.333333333333334
2019-03-22_10h16m54s,C4H8OS,+H,C4H8OS,+H,0.0
2019-03-22_10h16m54s,C4H8OS,+H,C5H8O2,+Na,8.666666666666666
2019-03-22_10h16m54s,C4H8OS,+H,C8H18O3,+H,0.6666666666666666
